id,name,brewery_type,street,city,state,postal_code,country,longitude,latitude,phone,website_url,updated_at,created_at
dudes-brewing-co-torrance,Dudes' Brewing Co,micro,1840 W 208th St,Torrance,California,90501-1807,United States,"-118,3115036","33,8417185",4242712915,http://www.thedudesbrew.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
due-south-brewing-co-boynton-beach,Due South Brewing Co,micro,2900 High Ridge Rd Ste 3,Boynton Beach,Florida,33426-8708,United States,,,5614632337,http://www.duesouthales.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dueces-wild-brewery-colorado-springs,Dueces Wild Brewery,micro,660 Peterson Rd,Colorado Springs,Colorado,80915-4002,United States,"-104,7034318","38,8877651",6079729260,http://www.dwbbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
duel-brewing-company-santa-fe,Duel Brewing Company,brewpub,1228 Parkway Dr Ste D,Santa Fe,New Mexico,87507-7319,United States,,,5054745301,http://www.duelbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dueling-barrels-pikeville,Dueling Barrels,micro,745 Hambley Blvd,Pikeville,Kentucky,41501-9078,United States,"-82,518819","37,48176335",6067663835,http://www.duelingbarrels.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dueling-dogs-brewing-company-lincoln,Dueling Dogs Brewing Company,planning,,Lincoln,California,95648-8503,United States,"-121,29318","38,8915741",9164348141,http://www.duelingdogsbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
dunagan-brewing-co-tacoma,Dunagan Brewing Co,micro,1126 Commerce St,Tacoma,Washington,98402-4307,United States,"-122,4394246","47,25292454",,http://www.dunaganbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dunbar-brewing-santa-margarita,Dunbar Brewing,micro,2200 El Camino Real,Santa Margarita,California,93453-8668,United States,"-120,6112948","35,389717",8057049050,,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
duncan-s-abbey-tarrytown,Duncan's Abbey,micro,,Tarrytown,New York,10591,United States,,,,http://www.duncansabbey.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dunedin-brewery-production-facility-dunedin,Dunedin Brewery Production Facility,planning,,Dunedin,Florida,34698-5061,United States,,,,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dunedin-brewery-public-house-dunedin,Dunedin Brewery & Public House,brewpub,937 Douglas Ave,Dunedin,Florida,34698-4945,United States,"-82,78782561","28,01418231",7277360606,http://www.dunedinbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dungarvan-brewing-dungarvan,Dungarvan Brewing,micro,Unit 5 No. 2,Dungarvan,,X35 HY48,Ireland,"-7,6330624","52,0960325",3535824000,https://dungarvanbrewingcompany.com/,2021-03-26T00:00:00.000Z,2021-03-26T00:00:00.000Z
dungeness-brewing-company-port-angeles,Dungeness Brewing Company,micro,4017 S Mount Angeles Rd,Port Angeles,Washington,98362-8966,United States,"-123,418449","48,087279",3607751877,http://www.dungenessbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dungeon-hollow-brewing-bloomingdale,Dungeon Hollow Brewing,micro,572 County Rd 22A,Bloomingdale,Ohio,43910,United States,,,7403371510,http://www.dungeonhollow.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dunloe-brewing-llc-davis,Dunloe Brewing LLC,micro,1606 Olive Dr,Davis,California,95616-4741,United States,"-121,7311242","38,5447433",5302313502,http://Dunloebrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
dunsmuir-brewery-works-dunsmuir,Dunsmuir Brewery Works,brewpub,5701 Dunsmuir Ave,Dunsmuir,California,96025-2008,United States,"-122,271862","41,211366",5302351900,http://www.dunsmuirbreweryworks.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
duquesne-brewing-of-pittsburgh-pittsburgh,Duquesne Brewing of Pittsburgh,contract,932 W North Ave,Pittsburgh,Pennsylvania,15233-1606,United States,"-80,01790691","40,45346755",4128312779,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
durango-brewing-co-durango,Durango Brewing Co,brewpub,3000 Main Ave,Durango,Colorado,81301-4245,United States,"-107,871981","37,297647",9702473396,http://www.durangobrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
durty-bull-brewing-co-durham,Durty Bull Brewing Co.,micro,206 Broadway St Ste 104,Durham,North Carolina,27701-2404,United States,,,9196882337,http://www.durtybull.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dust-bowl-brewing-co-turlock,Dust Bowl Brewing Co,micro,3000 Fulkerth Rd,Turlock,California,95380-9403,United States,"-120,8826535","37,50655825",2096341934,http://www.dustbowlbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
dutch-s-brewhouse-long-beach,Dutch's BrewHouse,brewpub,4244 Atlantic Ave,Long Beach,California,90807-2802,United States,"-118,1859647","33,8781951",5623361326,http://dutchsbrewhouse.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
duvig-brewing-co-branford,Duvig Brewing Co,micro,59 School Ground Rd Ste 10,Branford,Connecticut,06405-2868,United States,,,2032082213,http://www.duvig.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dwinell-country-ales-goldendale,Dwinell Country Ales,micro,206 W Broadway St,Goldendale,Washington,98620-9130,United States,"-120,8247773","45,822927",5097733138,http://www.countryales.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dyckman-beer-co-bronx,Dyckman Beer Co,contract,,Bronx,New York,10451,United States,,,,http://www.dyckmanbeerco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
dynasty-brewing-company-ashburn,Dynasty Brewing Company,planning,,Ashburn,Virginia,20147,United States,,,7037279229,http://www.dynastybrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
dystopian-state-brewing-tacoma,Dystopian State Brewing,micro,611 S Baker St,Tacoma,Washington,98402-2318,United States,"-122,4433066","47,25836061",2533023466,http://www.dystopianstate.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
e-j-phair-brewing-co-concord,E.J. Phair Brewing Co,micro,2151 Salvio St Ste L,Concord,California,94520-2470,United States,,,9256804253,http://www.ejphair.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
e-j-phair-brewing-co-pittsburg,E.J. Phair Brewing Co.,micro,300 Cumberland St,Pittsburg,California,94565-2234,United States,"-121,8824742","38,0330804",9252529895,http://www.ejphair.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
e2w-brewing-olalla,E2W Brewing,micro,12913 Shady Glen Ave SE,Olalla,Washington,98359,United States,"-122,594069","47,432463",2532147463,https://www.facebook.com/E2WBrewing,2020-10-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
e9-brewing-company-tacoma,E9 Brewing Company,micro,2506 Fawcett Avenue,Tacoma,Washington,98402,United States,"-122,44","47,238169",2533837707,https://e9brewingco.com/,2020-10-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eagle-creek-brewing-company-statesboro,Eagle Creek Brewing Company,micro,106 Savannah Ave Ste B,Statesboro,Georgia,30458-7162,United States,,,9124892337,http://www.eaglecreekbrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eagle-park-brewing-company-milwaukee,Eagle Park Brewing Company,brewpub,823 E Hamilton St,Milwaukee,Wisconsin,53202,United States,"-87,90143961","43,0542106",4145850123,http://www.eagleparkbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eagle-rock-brewery-los-angeles,Eagle Rock Brewery,micro,3056 Roswell St,Los Angeles,California,90065-2214,United States,"-118,2440377","34,11473143",3232577866,http://www.eaglerockbrewery.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
eaglemonk-pub-and-brewery-lansing,EagleMonk Pub and Brewery,brewpub,4906 W Mount Hope Hwy,Lansing,Michigan,48917-9588,United States,"-84,662048","42,712054",5177087350,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earlybird-brewing-company-cleveland,Earlybird Brewing Company,contract,737 Bolivar Rd Ste 4100,Cleveland,Ohio,44115-1259,United States,,,,http://www.earlybirdbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earnest-brew-works-toledo,Earnest Brew Works,micro,4342 S Detroit Ave,Toledo,Ohio,43614-5367,United States,"-83,61522535","41,590252",4193402589,http://www.earnestbrewworks.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earth-and-fire-brewing-company-paso-robles,Earth And Fire Brewing Company,micro,825 Riverside Ave Ste 1,Paso Robles,California,93446-2660,United States,,,8052702959,http://Www.earthandfirebrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
earth-bread-brewery-philadelphia,Earth Bread + Brewery,brewpub,7136 Germantown Ave,Philadelphia,Pennsylvania,19119-1843,United States,"-75,1903546","40,0591996",2152426666,http://www.earthbreadbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earth-eagle-brewing-portsmouth,Earth Eagle Brewing,brewpub,165 High Street,Portsmouth,New Hampshire,3801,United States,"-70,75957196","43,0792548",,http://www.eartheaglebrewings.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earth-rider-brewing-co-superior,Earth Rider Brewing Co,micro,1617 N 3rd St,Superior,Wisconsin,54880-1016,United States,"-92,10117749","46,73528116",7153947391,http://www.earthrider.beer,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earthbound-beer-saint-louis,Earthbound Beer,brewpub,2724 Cherokee St,Saint Louis,Missouri,63118-3036,United States,"-90,22866959","38,5935863",3147699576,http://www.earthboundbeer.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
earthen-ales-traverse-city,Earthen Ales,micro,1371 Gray Dr Ste 200,Traverse City,Michigan,49684-7805,United States,"-85,6454249","44,755294",2312524270,http://www.earthenales.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-branch-brewing-company-downingtown,East Branch Brewing Company,brewpub,202 E Lancaster Ave,Downingtown,Pennsylvania,19335-2957,United States,"-75,70076097","40,0067258",6102831989,http://www.eastbranchbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-brother-beer-company-richmond,East Brother Beer Company,micro,1001 Canal Blvd # C-2,Richmond,California,94804-3533,United States,,,5102304081,http://www.eastbrotherbeer.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-channel-brewing-company-munising,East Channel Brewing Company,micro,209 Maple St,Munising,Michigan,49862-1084,United States,"-86,65452518","46,40934141",9063873007,http://www.eastchannelbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-cliff-brewing-company-santa-cruz,East Cliff Brewing Company,micro,21517 E Cliff Dr,Santa Cruz,California,95062-4844,United States,"-122,0136488","36,9684053",8317135540,http://www.eastcliffbrewing.com/,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-end-brewing-co-pittsburgh,East End Brewing Co,micro,147 Julius St,Pittsburgh,Pennsylvania,15206,United States,"-79,91162696","40,45891137",4125372337,http://www.eastendbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-fifth-brewing-company-manasquan,East Fifth Brewing Company,planning,,Manasquan,New Jersey,08736-1814,United States,,,,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-forty-brewing-blue-springs,East Forty Brewing,micro,1201 W Main St,Blue Springs,Missouri,64015-3613,United States,"-94,279316","39,018709",8169888217,http://www.eastfortybrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-nashville-beer-works-nashville,East Nashville Beer Works,brewpub,320 E Trinity Ln,Nashville,Tennessee,37207-4524,United States,"-86,76320383","36,20526205",6158913108,http://www.eastnashbeerworks.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-rock-brewing-company-new-haven,East Rock Brewing Company,planning,,New Haven,Connecticut,06511-2625,United States,,,2035303484,http://www.eastrockbeer.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-troy-brewery-east-troy,East Troy Brewery,planning,,East Troy,Wisconsin,53120-1245,United States,,,2624703026,http://www.etbrew.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
east-west-brewing-co-grand-rapids,East West Brewing Co,brewpub,1400 Lake Dr SE,Grand Rapids,Michigan,49506,United States,"-85,634947","42,957318",6162885250,http://www.eastwestbrewingcompany.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eastern-front-brewing-co-mattituck,Eastern Front Brewing Co,micro,425 Westphalin Rd,Mattituck,New York,11952,United States,,,6319051535,http://www.facebook.com/easternfrontbrewing/,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eastern-market-brewing-company-detroit,Eastern Market Brewing Company,micro,2515 Riopelle St,Detroit,Michigan,48207-4526,United States,"-83,03876229","42,346625",,http://www.easternmarket.beer,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eastern-shore-brewing-saint-michaels,Eastern Shore Brewing,micro,605 S Talbot St,Saint Michaels,Maryland,21663,United States,"-76,2219945","38,78113562",4107458010,http://www.easternshorebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eastlake-craft-brewery-minneapolis,Eastlake Craft Brewery,micro,920 E Lake St Ste 123,Minneapolis,Minnesota,55407-4129,United States,,,6122174668,http://www.eastlakemgm.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eastwood-brewing-company-syracuse,Eastwood Brewing Company,micro,108 Walter Dr,Syracuse,New York,13206-2357,United States,"-76,0980832","43,0701121",,http://www.facebook.com/eastwoodbrewingcompany,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eaton-pub-grille-brewery-charlotte-brewing-co-charlotte,Eaton Pub & Grille Brewery / Charlotte Brewing Co,brewpub,214 S Cochran Ave,Charlotte,Michigan,48813-1551,United States,"-84,83579","42,549391",5175438882,http://www.eatonpub.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eavesdrop-brewery-manassas,Eavesdrop Brewery,micro,7223 Centreville Rd Ste 115,Manassas,Virginia,20111,United States,"-77,469","38,752531",7034208955,http://www.eavesdropbrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eb-coffee-and-pub-caledonia,EB Coffee and Pub,brewpub,8980 N Rodgers Ct SE,Caledonia,Michigan,49316-8051,United States,"-85,50839333","42,80145682",6168917700,http://www.ebcoffeepub.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
ebullition-brew-works-vista,Ebullition Brew Works,micro,2449 Cades Way Ste D,Vista,California,92081,United States,,,7608421046,http://Www.ebullitionbrew.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
echo-brewing-cask-and-barrel-erie,Echo Brewing Cask and Barrel,brewpub,600 Briggs St,Erie,Colorado,80516-0794,United States,"-105,0477679","40,05042825",7203612332,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
echo-brewing-company-frederick,Echo Brewing Company,brewpub,5969 Iris Pkwy,Frederick,Colorado,80530,United States,"-104,944202","40,111448",,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eckert-malting-and-brewing-co-chico,Eckert Malting and Brewing Co,micro,2280 Ivy St Ste 130,Chico,California,95928-8000,United States,"-121,8241602","39,71428839",5303422320,http://www.eckertmaltingandbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
eclipse-brewing-merchantville,Eclipse Brewing,micro,25 E Park Ave,Merchantville,New Jersey,08109-2607,United States,"-75,04831308","39,95164416",6093203979,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eclipse-craft-brewing-sunbury,Eclipse Craft Brewing,planning,,Sunbury,Pennsylvania,17801-5337,United States,,,,http://curtisbenner@hotmail.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
ecliptic-brewing-portland,Ecliptic Brewing,micro,825 N Cook St,Portland,Oregon,97227-1503,United States,"-122,6751185","45,54737005",5032658002,http://www.eclipticbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
ecusta-brewing-co-drift-taproom-pisgah-forest,Ecusta Brewing Co - Drift Taproom,micro,49 Pisgah Hwy,Pisgah Forest,North Carolina,28768-8817,United States,,,8289662337,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
ecusta-brewing-co-pisgah-forest,Ecusta Brewing Co,micro,49 Pisgah Hwy Ste 3,Pisgah Forest,North Carolina,28768,United States,,,8289662337,http://www.ecustabrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eddie-mcstiffs-brewing-co-c-o-eddie-snyder-moab,Eddie McStiffs Brewing Co c/o Eddie Snyder,contract,57 S Main St,Moab,Utah,84532-2502,United States,,,4352592337,http://www.eddiemcstiffs.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eddyline-brewing-llc-buena-vista,Eddyline Brewing LLC,micro,102 Linderman Ave,Buena Vista,Colorado,81211-5106,United States,"-106,131606","38,84025",7199666018,http://eddylinebrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
edelbrau-brewing-company-ann-arbor,Edelbrau Brewing Company,planning,,Ann Arbor,Michigan,48108-3393,United States,,,7347075184,http://www.edelbrau.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
edge-brewing-company-boise,Edge Brewing Company,brewpub,525 N Steelhead Way,Boise,Idaho,83704-8374,United States,,,2089952979,http://www.edgebrew.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
edge-brewing-company-pub-on-10th-boise,Edge Brewing Company - Pub on 10th,brewpub,205 N 10th St,Boise,Idaho,83702-5773,United States,"-116,206021","43,623807",2089725900,http://www.edgebrew.com,2020-10-11T00:00:00.000Z,2020-10-11T00:00:00.000Z
edge-of-the-world-brewery-colorado-city,Edge Of The World Brewery,micro,70 N Central St,Colorado City,Arizona,86021-1524,United States,"-112,9740725","36,9941047",9288758710,http://edgeoftheworld.bar,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
edgewater-brewery-grand-junction,Edgewater Brewery,brewpub,905 Struthers Ave,Grand Junction,Colorado,81501-3804,United States,"-108,5575144","39,05565588",9702433659,http://www.kannahcreekbrewingco.com/edgewater-brewery,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
edmundas-oast-brewing-co-charleston,Edmundâs Oast Brewing Co,brewpub,1505 King St Extension,Charleston,South Carolina,29405,United States,,,8437183224,http://www.edmundsoast.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
edward-teach-brewing-wilmington,Edward Teach Brewing,micro,604 N 4th St,Wilmington,North Carolina,28401,United States,"-77,945422","34,242576",9105235401,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
edwinton-brewing-company-bismarck,Edwinton Brewing Company,brewpub,407 E Main Ave,Bismarck,North Dakota,58501,United States,"-100,7859036","46,80535377",7017127700,http://www.edwinton.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eel-river-brewing-co-facility-and-warehouse-scotia,Eel River Brewing Co - Facility and Warehouse,micro,600 K Bridge St,Scotia,California,95565,United States,,,7077641772,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
eel-river-brewing-co-fortuna,Eel River Brewing Co,micro,1777 Alamar Way,Fortuna,California,95540-9548,United States,"-124,1524471","40,57874196",7077252739,http://www.eelriverbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
egan-sons-montclair,Egan & Sons,contract,118 Walnut St,Montclair,New Jersey,07042-3852,United States,"-74,21181832","40,81768748",9737441413,http://www.eganandsons.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
eight-bridges-brewing-livermore,Eight Bridges Brewing,micro,332 Earhart Way,Livermore,California,94551-9309,United States,"-121,8145893","37,69895004",9259619160,http://www.eightbridgesbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
